"asin","title","imgUrl","productURL","stars","reviews","price","listPrice","category_id","isBestSeller","boughtInLastMonth"
"B0B8HZKC4C","36 Pieces 4 Inches Selenite Crystal Wands Selenite Sticks White Crystals and Healing Stones Spiritual Selenite Wand Long Healing Crystals Stick for Healing Reiki Energy Home Supplies","https://m.media-amazon.com/images/I/81zdR3vt6fL._AC_UL320_.jpg","https://www.amazon.com/dp/B0B8HZKC4C","4.5","22","23.99","0.0","128","False","50"
"B09VBTZ8RZ","Candles for Home Scented, Lavender & Jade Sandalwood Scented Candles for Women| Men, Natural Non-Toxic Soy Candles with Essential Oils, Aromatherapy Candle Stress Relief, Soy Wax Tin Candle 6oz","https://m.media-amazon.com/images/I/71KnAbcFOQL._AC_UL320_.jpg","https://www.amazon.com/dp/B09VBTZ8RZ","3.8","511","6.99","0.0","128","False","50"
"B09W2DWBCW","NaturoBliss Organic Tea Tree Essential Oil, 100% Pure Therapeutic Grade, Premium Quality Tea Tree Oil, 1 fl. Oz / 30 ml - Perfect for Aromatherapy and Relaxation (Tea Tree, 30ml)","https://m.media-amazon.com/images/I/71dxao7eGmL._AC_UL320_.jpg","https://www.amazon.com/dp/B09W2DWBCW","4.7","90","9.99","0.0","128","False","50"
"B0B2K6ZYD7","Opove Red Light Therapy Belt with Four Modes, Near-Infrared Light Therapy for Tissue Repair, Resolve Inflammation, Relieve Joint & Back Pain, Portable Lipo Wrap for Body, 660nm & 850nm Wavelengths,R1","https://m.media-amazon.com/images/I/81oNaJBi7LL._AC_UL320_.jpg","https://www.amazon.com/dp/B0B2K6ZYD7","4.3","382","88.88","99.99","128","False","100"
"B09TVV4NYY","ZeenKind 2in1 Vibrating Peanut Massage Ball with 4 Massaging Speed, Deep Tissue Trigger Point Therapy for Myofascial Release & Muscle Recovery, Neck Back Foot Lacrosse Ball Roller Massager","https://m.media-amazon.com/images/I/61IDinnUBkL._AC_UL320_.jpg","https://www.amazon.com/dp/B09TVV4NYY","3.9","54","42.99","0.0","128","False","50"
"B01J7MV03W","Moxa Roll Stick Extinguisher Holder with Ash Collector Tray Dish Stable Base","https://m.media-amazon.com/images/I/61ISdn0rkyL._AC_UL320_.jpg","https://www.amazon.com/dp/B01J7MV03W","4.4","226","15.99","0.0","128","False","50"
"B000TYD4H8","Conair Heat Massaging Seat Cushion for Home/Office, Upper and Lower Back Massage with Heat Control","https://m.media-amazon.com/images/I/81Pt7xuH0ML._AC_UL320_.jpg","https://www.amazon.com/dp/B000TYD4H8","3.9","2138","39.99","0.0","128","False","100"
"B0BR3XFYG9","200 Count Face Cradle Covers For Massage Table | Disposable Face Cradle Covers For Massage Table | 200 Count Disposable Face Cradle Covers","https://m.media-amazon.com/images/I/51JZV2FZp2L._AC_UL320_.jpg","https://www.amazon.com/dp/B0BR3XFYG9","3.9","42","15.99","0.0","128","False","50"
"B071Y4CTKC","P&J Fragrance Oil | Pecan Pie Oil 30ml - Candle Scents for Candle Making, Freshie Scents, Soap Making Supplies, Diffuser Oil Scents","https://m.media-amazon.com/images/I/614oAmlDdwL._AC_UL320_.jpg","https://www.amazon.com/dp/B071Y4CTKC","4.5","115","7.99","0.0","128","False","50"
"B0BZGN1LHK","ALLJOY Mini Massage Gun Deep Tissue, Pocket-Sized Portable Handheld Percussion Muscle Massage Gun, Ultra Small & Quiet with Carry Case & 6 Heads for Home Gym Outdoors","https://m.media-amazon.com/images/I/61LcyPVB-lL._AC_UL320_.jpg","https://www.amazon.com/dp/B0BZGN1LHK","4.8","40","69.99","0.0","128","False","50"
"B0B1P7927Q","Leoben Company | B.B. Wellness | Hand Poured Soy Wax | Made in Small Batches | 40 Hours | Infused with Natural Essential Oils | Vegan | Phthalate-Free (Eucalyptus Spearmint)","https://m.media-amazon.com/images/I/61tv82oLXvL._AC_UL320_.jpg","https://www.amazon.com/dp/B0B1P7927Q","3.9","12","17.99","0.0","128","False","100"
"B09YRJQ8V7","2PCS Wood Therapy Massage Tools Body Sculpting Tools (Beech) Wood Therapy Tools For Body Shaping Wooden Massage Roller Stick Wood Back Massager Roller Rope Maderoterapia Kit Wood Massage Tools","https://m.media-amazon.com/images/I/61JYAJJHM+L._AC_UL320_.jpg","https://www.amazon.com/dp/B09YRJQ8V7","4.5","197","16.99","20.99","128","False","0"
"B094D7WBTB","Gya Labs Cosmetics Castor Oil for Eyelashes and Eyebrows - Cold Pressed Castor Oil for Hair, Eyelash & Eyebrow - Unrefined Carrier Oil for Skin (1.7 fl oz + Eyelash Kit)","https://m.media-amazon.com/images/I/81g8D5GKGTL._AC_UL320_.jpg","https://www.amazon.com/dp/B094D7WBTB","4.3","849","8.99","0.0","128","False","50"
"B0CFX4MHGN","2023 Rose Viboator Stimulator Licking Sucking 10 Speed Handheld Massage Stick T03","https://m.media-amazon.com/images/I/61Lj-ydcBOL._AC_UL320_.jpg","https://www.amazon.com/dp/B0CFX4MHGN","0.0","0","32.99","0.0","128","False","0"
"B014S7QYTG","Wicked Witch Mojo ""Fast Cash"" Candle by Dorothy Morrison","https://m.media-amazon.com/images/I/319NpxJg3RL._AC_UL320_.jpg","https://www.amazon.com/dp/B014S7QYTG","4.3","433","13.85","0.0","128","False","100"
"B0C6JLMJLW","PLUWELRGB Flame Diffusers for Essential Oils Large Room-Upgraded 280ML Aroma Diffuser Humidifier with RGB Light-Remote Control for Home Office Shop Gym","https://m.media-amazon.com/images/I/61xqrzELeQL._AC_UL320_.jpg","https://www.amazon.com/dp/B0C6JLMJLW","4.3","25","34.99","0.0","128","False","50"
"B076CPBK35","Bath and Body Works Lavender Vanilla Medium One Wick Candle. 7 Oz.","https://m.media-amazon.com/images/I/510XuCbrtfL._AC_UL320_.jpg","https://www.amazon.com/dp/B076CPBK35","4.5","261","16.44","0.0","128","False","100"
"B00L8011UY","NOW Foods Apricot Kernel Oil (Liquid), 16 oz (Pack of 2)","https://m.media-amazon.com/images/I/31RZu5yAWCL._AC_UL320_.jpg","https://www.amazon.com/dp/B00L8011UY","4.8","443","23.02","0.0","128","False","50"
"B0CCRDSMPH","TrelaCo 4 Pcs Castor Oil Foot Pack Kit Castor Oil Compress Reusable Organic Castor Oil Foot Wrap Castor Oil Flannel Cloth with Hook and Loop Strips for Foot, Castor Oil Not Included (White,Khaki)","https://m.media-amazon.com/images/I/61jxfmn9Y1L._AC_UL320_.jpg","https://www.amazon.com/dp/B0CCRDSMPH","3.5","2","18.99","25.99","128","False","100"
"B07D6SFB7K","Massage Oil - Warming Massage Lotion with Vitamin E, Sweet Almond, Argan, Jojoba & Grapeseed Oils - Romantic & Calming Massage Therapy - Aromatherapy Delights for Body & Skin","https://m.media-amazon.com/images/I/51d12joebML._AC_UL320_.jpg","https://www.amazon.com/dp/B07D6SFB7K","4.2","2299","17.97","0.0","128","False","50"
"B07G1K45KL","Remedy Gel with Arnica, Helps Improve The Appearance of Bruises & Spider Veins on Foot and Ankle, 2 Count","https://m.media-amazon.com/images/I/81x5iwQOU4L._AC_UL320_.jpg","https://www.amazon.com/dp/B07G1K45KL","3.9","52","17.99","0.0","128","False","50"
"B0C144HG55","HeiWecan 5 in 1 Wood Therapy Massage Tools, Lymphatic Drainage Massager, Professional Maderoterapia Kit,Body Shaping, Anti-Cellulite,Massager Body Sculpting Tools for Muscle Pain Relief","https://m.media-amazon.com/images/I/71gWUPKLUSL._AC_UL320_.jpg","https://www.amazon.com/dp/B0C144HG55","4.7","211","21.99","0.0","128","False","100"
"B0031AL2MG","InSPAration Rain Aromatherapy (9 ounce)","https://m.media-amazon.com/images/I/71hLeZWdX6L._AC_UL320_.jpg","https://www.amazon.com/dp/B0031AL2MG","4.4","122","12.95","0.0","128","False","50"
"B08LZ54T4S","Liwin Metal Band Compatible with Fitbit Versa 2 / Versa/Versa Lite (Not for Versa 3 / Sense), Bands for Men Women, Replacement Stainless Steel Bracelet Wrist Bands Strap Accessory, Black","https://m.media-amazon.com/images/I/71Srv-RhQLL._AC_UL320_.jpg","https://www.amazon.com/dp/B08LZ54T4S","4.4","1687","13.99","0.0","128","False","0"
"B07RLW6QN7","FIT KING Foot and Leg Massager for Circulation with Knee Heat with Hand-held Controller 3 Modes 3 Intensities","https://m.media-amazon.com/images/I/81gBaInR41L._AC_UL320_.jpg","https://www.amazon.com/dp/B07RLW6QN7","4.2","3597","129.99","0.0","128","False","100"
"B08T6N35MY","Japanese Nuru Massage Therapy Gel | Aloe Vera, Seaweed, Green Tea, Liquorice, & Vitamin B5 (8.45 Fl oz)","https://m.media-amazon.com/images/I/51l3P9adTWL._AC_UL320_.jpg","https://www.amazon.com/dp/B08T6N35MY","4.1","121","25.99","0.0","128","False","50"
"B0BWYV4FGG","TOLOCO Leg Massager, Leg Massager with Air Compression for Circulation, Relaxation and Pain Relief with 6 Modes 3 Vibration, Full Foot Massager For Thigh Calf Feet","https://m.media-amazon.com/images/I/71q-l7dcwBL._AC_UL320_.jpg","https://www.amazon.com/dp/B0BWYV4FGG","4.3","105","89.99","0.0","128","False","100"
"B0C9CGL885","GEAK Compatible with Fitbit Versa 3/Fitbit Versa 4 /Fitbit Sense/Sense 2 Bands for Women Men, Classic Soft TPU Sport Replacement Band for Fitbit Versa 3 & Sense Smartwatches Women Men Small Large","https://m.media-amazon.com/images/I/719zgy4FzbL._AC_UL320_.jpg","https://www.amazon.com/dp/B0C9CGL885","4.5","33","9.99","0.0","128","False","0"
"B08L79T439","1 Inch Thick Barber Cutting Chair Salon Floor Mats for Beauty Hair Stylist Station Anti Fatigue (Black, 5 Ft × 3 Ft Rectangle)","https://m.media-amazon.com/images/I/61+vigCN9AL._AC_UL320_.jpg","https://www.amazon.com/dp/B08L79T439","4.2","142","96.0","0.0","128","False","100"
"B09P5JQYVH","CENXIGO Stretch Marks Removal Cellulite Massager for Belly Arm Waist Leg（Off-White）","https://m.media-amazon.com/images/I/51v+5PjUsqL._AC_UL320_.jpg","https://www.amazon.com/dp/B09P5JQYVH","3.7","297","35.99","0.0","128","False","50"
"B09H44K4D4","OVERSTEP for Garmin Instinct Band, Soft Silicone Replacement Watch Strap Compatible with Garmin Instinct 2, Solar, Tactical, Crossover - Black","https://m.media-amazon.com/images/I/61K-qMxYppL._AC_UL320_.jpg","https://www.amazon.com/dp/B09H44K4D4","4.3","452","10.99","0.0","128","False","0"
"B0C9QPRXX4","Minyee Floral Engraved Band Compatible with Fitbit Versa 2 Band/Versa Lite/Versa Band Women, Cute Soft Silicone Dandelion Flower Pattern Sport Designer Fancy Summer Strap for Versa 2","https://m.media-amazon.com/images/I/71miUp+69cL._AC_UL320_.jpg","https://www.amazon.com/dp/B0C9QPRXX4","4.6","239","15.99","0.0","128","False","0"
"B001FAV6Q6","Banyan Botanicals Organic Punarnava Powder – Boerhavia diffusa – for Weight Management, Liver & Kidney Support & More* – 1/2lb. ­– Non-GMO Sustainably Sourced Vegan","https://m.media-amazon.com/images/I/71ICd9oQTML._AC_UL320_.jpg","https://www.amazon.com/dp/B001FAV6Q6","4.5","337","18.99","0.0","128","False","50"
"B00WRBWPWG","Therapist's Choice® Pregnancy Full Body Bolster Package (Black)","https://m.media-amazon.com/images/I/21mcCEMBSrS._AC_UL320_.jpg","https://www.amazon.com/dp/B00WRBWPWG","4.5","71","199.99","0.0","128","False","50"
"B0BYCMY1GV","CARELAX Foot Roller Massager Tools, Reflexology Board Foot Acupuncture Mat with Pressure Point Chart, Legs Circulation Machine Anti Fatigue Sore Feet Relief Device Relaxation","https://m.media-amazon.com/images/I/71AFMqkAeuL._AC_UL320_.jpg","https://www.amazon.com/dp/B0BYCMY1GV","4.2","35","17.99","0.0","128","False","50"
"B09KMVMZKW","Magnetic Mesh Loop Bands Only Compatible with Fitbit Charge 5 Bands, Metal Adjustable Stainless Steel Wristbands Replacement Straps for Charge 5 Activity Tracker Women Men,Black, Large","https://m.media-amazon.com/images/I/71D4JUGGWRL._AC_UL320_.jpg","https://www.amazon.com/dp/B09KMVMZKW","4.0","1115","9.99","0.0","128","False","0"
"B0867J8HJ1","Elitzia Carry Bag for Portable Massage Bed Folding Bag Shoulder Strap Carrying ET23499","https://m.media-amazon.com/images/I/51CKVXrTb1L._AC_UL320_.jpg","https://www.amazon.com/dp/B0867J8HJ1","3.9","16","35.29","0.0","128","False","50"
"B0C7C5JRN9","Trigger Point Massage Tool, Shoulder Neck Back Massager Handheld, for Body Deep Tissue & Fibromyalgia Relief, Manual Massage Hook Cane Therapy with Instructions, for Men & Women- Patented (Black)","https://m.media-amazon.com/images/I/61JbMx0qohL._AC_UL320_.jpg","https://www.amazon.com/dp/B0C7C5JRN9","4.0","23","18.98","19.99","128","False","50"
"B0B8NX99BV","Set of Three Scented Candles for Men | Masculine scents of Bergamot & Sandalwood. Leather & Mahogany, Tobacco & Vanilla | 3 x Natural Soy Wax Candle for Men (5.6oz)","https://m.media-amazon.com/images/I/812EE6R2YmL._AC_UL320_.jpg","https://www.amazon.com/dp/B0B8NX99BV","4.0","33","37.99","39.99","128","False","50"
"B09JS96GYM","UNMERA Acupressure Mat and Pillow Set,Natural Eco Linen & Coconut Fiber Filling,FSA/HSA Eligible,for Back/Neck Pain Relief, Sciatic, Headache and Muscle Relaxation, Comes with Carrying Bag","https://m.media-amazon.com/images/I/81zQPeG77NL._AC_UL320_.jpg","https://www.amazon.com/dp/B09JS96GYM","4.6","268","49.99","53.99","128","False","100"
"B01EFCIRZI","Lulu Orange Blossom Massage Oil. with Jojoba and Essential Oils. for Massaging 16 Ounce.","https://m.media-amazon.com/images/I/71RWi4OEqKL._AC_UL320_.jpg","https://www.amazon.com/dp/B01EFCIRZI","4.3","859","17.94","0.0","128","False","50"
"B0C9PZ58LW","Castor Oil Pack Wrap for Breast -9.6 Inches Reusable Organic Cotton Castor Oil Compress Pads Less Mess for Fibrocystic Breasts (D/E/F)","https://m.media-amazon.com/images/I/51o+105g49L._AC_UL320_.jpg","https://www.amazon.com/dp/B0C9PZ58LW","2.0","1","9.99","0.0","128","False","50"
"B092VQSB17","Shiatsu Neck and Shoulder Massager, Back Massager with Heat - Gifts for Men/Women/Mom/Dad - Deeper Tissue 4D Kneading Massage for Shoulder, Neck and Back, Use at Home, Office, Car","https://m.media-amazon.com/images/I/91MwqDsfA7L._AC_UL320_.jpg","https://www.amazon.com/dp/B092VQSB17","4.4","1596","42.99","49.97","128","False","0"
"B094C3K76D","Master Massage Organic, Unscented, Vitamin-rich & Water-soluble Massage Lotion - 1 Gallon, Clear","https://m.media-amazon.com/images/I/51aGuldkTaS._AC_UL320_.jpg","https://www.amazon.com/dp/B094C3K76D","4.1","58","45.99","49.9","128","False","50"
"B01ND0PF1N","Zoha|Sandalwood Perfume Oil|Alcohol Free Long Lasting Sandal Wood Perfume for Women and Men|Hypoallergenic Travel Size Sandalwood Fragrance Oil Roll On Perfume","https://m.media-amazon.com/images/I/61dV4MOOdAL._AC_UL320_.jpg","https://www.amazon.com/dp/B01ND0PF1N","4.1","6416","9.95","0.0","128","False","50"
"B0BGB5RZ3J","Compatible with Fitbit Inspire 3 Bands, Replacement Soft Silicone Watch Straps Soft Wristband for Fitbit Inspire 3 Fitness Tracker Women&Men","https://m.media-amazon.com/images/I/71ORLDryK2L._AC_UL320_.jpg","https://www.amazon.com/dp/B0BGB5RZ3J","4.2","206","16.98","0.0","128","False","0"
"B077BTQNSK","Wahl Corded Light Rotational Kneading Body Massage Wrap with Targeted Massage Nodes and Heat for Shoulder, Back, Leg, and Calf Pain Relief - Model 4270","https://m.media-amazon.com/images/I/91dGeEHJnAL._AC_UL320_.jpg","https://www.amazon.com/dp/B077BTQNSK","3.6","395","49.99","0.0","128","False","50"
"B0C538KHZ6","Newwiee 4 Pcs Men's Castor Oil Pack Wrap Includes 2 Sets Reusable Waist and Neck Wrap with Adjustable Elastic Strap Flannel Cotton Castor Oil Pack Kit (Castor Oil Not Included)","https://m.media-amazon.com/images/I/71oAS2VlboL._AC_UL320_.jpg","https://www.amazon.com/dp/B0C538KHZ6","4.7","5","25.99","28.99","128","False","50"
"B0B6WXSX8N","BodyMed Formulations Massage Cream, 4 oz. – Fragrance-Free, All-Natural Cream for Massage Therapy – Formulated with Arnica Extract & Jojoba – Non-Staining, Hypoallergenic & Paraben Free","https://m.media-amazon.com/images/I/31U-28TxyxL._AC_UL320_.jpg","https://www.amazon.com/dp/B0B6WXSX8N","4.1","39","10.5","0.0","128","False","50"
"B07B4NT8FY","Master Series Thunderstick 2.0 Super Charged Power Wand","https://m.media-amazon.com/images/I/71UBLd6R9dL._AC_UL320_.jpg","https://www.amazon.com/dp/B07B4NT8FY","4.1","2094","43.47","48.55","128","False","50"
