"asin","title","imgUrl","productURL","stars","reviews","price","listPrice","category_id","isBestSeller","boughtInLastMonth"
"B09MQL4V1N","HP Light Thin Laptop, 17.3"" Brightview Touchscreen, 6 Core AMD Ryzen 5 5500U 4GHz (>i7-1065G7), Type-C, HDMI, Long Battery Life, AMD Radeon Graphics, Wi-Fi, Win11 (12GB RAM | 1TB HDD)","https://m.media-amazon.com/images/I/6190tESOaxL._AC_UL320_.jpg","https://www.amazon.com/dp/B09MQL4V1N","3.8","0","599.99","0.0","57","False","0"
"B0863QHTFW","Industrial Mini PC Windows 10, Fanless Desktop PC, Core i7 4500U, 8GB RAM 256GB SSD, 2 Gigabit Ethernet, HD, VGA, RS232/RS485 COM Port, 4 USB3.0, 4 USB2.0, WiFi, BT","https://m.media-amazon.com/images/I/61uVpeanVLL._AC_UL320_.jpg","https://www.amazon.com/dp/B0863QHTFW","4.9","0","470.0","0.0","57","False","0"
"B09LMJYVS9","AYA Neo 2021,Handheld Game Console 7'' Touch Screen Laptop Video Game Portable PC Notebook CPU AMD Ryzen 5 4500U Win 10 Home16GB LPDDR4 RAM/512GB SSD ROM (Black)","https://m.media-amazon.com/images/I/61eSunZr6UL._AC_UL320_.jpg","https://www.amazon.com/dp/B09LMJYVS9","0.0","0","0.0","0.0","57","False","0"
"B0BQ6DKJLK","HP 2022 Stream 14"" HD Laptop, Intel Celeron N4120 Processor, 4GB RAM, 64GB eMMC Storage, HD Webcam, HDMI, Wi-Fi, Bluetooth, Black, Office 365 1-Year, Windows 11 S, 32GB SnowBell USB Card","https://m.media-amazon.com/images/I/713zbenZ1FL._AC_UL320_.jpg","https://www.amazon.com/dp/B0BQ6DKJLK","3.7","0","249.0","0.0","57","False","0"
"B0B3SLCB48","Dell Precision 7530 FHD Workstation FHD Non-Touch Laptop Pc Intel Core i9-8950HK 32GB Ram 1TB SSD Drive, HDMI, Thunderbolt, Camera, NVIDIA Quadror P3200 4GB GDDR5 Graphics, Windows 10 Pro (Renewed)","https://m.media-amazon.com/images/I/61JBA4WJNOL._AC_UL320_.jpg","https://www.amazon.com/dp/B0B3SLCB48","4.0","0","899.96","999.99","57","False","0"
"B0BCWNXS6B","Lenovo ThinkPad X13 Yoga Gen 3 21AW002NUS 13.3"" Touchscreen Convertible 2 in 1 Notebook - WUXGA - 1920 x 1200 - Intel Core i7 12th Gen i7-1255U Deca-core (10 Core) - 16 GB Total RAM - 16 GB On-Board","https://m.media-amazon.com/images/I/61rzu7zronL._AC_UL320_.jpg","https://www.amazon.com/dp/B0BCWNXS6B","0.0","0","1550.88","0.0","57","False","0"
"B0B7KPYHR3","HP 2022 Pavilion 17 Laptop, 17.3In HD+ Anti-Glare Display, 11th Gen Intel Core i3-1115G4, 8GB RAM, 256 GB PCIe SSD, Wireless-AC, Windows 11, Silver (Lasted Model), 17-30.99 inches (Renewed)","https://m.media-amazon.com/images/I/7113uDQXR1L._AC_UL320_.jpg","https://www.amazon.com/dp/B0B7KPYHR3","5.0","0","388.86","0.0","57","False","0"
"B0B1CPGSPQ","Mini PC Windows 10 16GB DDR4 RAM 512GB SSD,Mini Computers Core i7 10510U,Micro PC HDMI DP 4K Type-C Dual Band WI-FI, BT 4.2 Cheap PC","https://m.media-amazon.com/images/I/61OdEmNm-LL._AC_UL320_.jpg","https://www.amazon.com/dp/B0B1CPGSPQ","0.0","0","609.0","0.0","57","False","0"
"B0BP2CHZWP","Mini Gaming PC Windows 11 Pro, 11th Intel i7-1165G7(up to 4.7GHz) Thunderbolt 4 Mini Gaming Desktop Computer 16GB DDR4 512GB M.2 NVMe SSD, 4K Triple Display WiFi 6 BT5.2 6X USB Ports","https://m.media-amazon.com/images/I/61TlKGzdnGL._AC_UL320_.jpg","https://www.amazon.com/dp/B0BP2CHZWP","0.0","0","599.99","0.0","57","False","0"
"B0C3C66WZ5","kinstone 2023 New Android 12 Tablet,10.1 Inch Gaming Tablets,8GB RAM+256GB ROM+1TB TF,MTK 8183 2.0GHz Octa-Core Processor,1920 * 1200 FHD IPS Display,13MP+5MP Dual Camera,5G Wi-Fi+GPS+BT 5.0(Gray)","https://m.media-amazon.com/images/I/61RRZ0yYJOL._AC_UL320_.jpg","https://www.amazon.com/dp/B0C3C66WZ5","3.3","0","180.49","189.99","57","False","0"
"B0C4LHPJ33","ZOTAC MEK Hero G3 Gaming Desktop A5536 AMD Ryzen 5 5500 6-Core/12-Thread Processor, 16GB 3200 MHz DDR4, NVIDIA GeForce RTX 3060 8GB, 500GB M.2 NVMe SSD WiFi + Bluetooth,Black","https://m.media-amazon.com/images/I/614NORSxV-L._AC_UL320_.jpg","https://www.amazon.com/dp/B0C4LHPJ33","0.0","0","866.47","0.0","57","False","0"
"B0CC28YK18","SGIN 15.6 Inch Laptop, 4GB DDR4 RAM 128GB SSD Notebook, Windows 11 Laptops with Intel Celeron Quad Core Processor, Intel UHD Graphics 600, USB3.0, Mini HDMI, WiFi, Bluetooth 4.2","https://m.media-amazon.com/images/I/81SlfZ4B-7L._AC_UL320_.jpg","https://www.amazon.com/dp/B0CC28YK18","5.0","0","259.99","0.0","57","False","0"
"B0CFFFQZQJ","SGIN Android 12 Tablet, 128GB ROM 8GB RAM Octa-Core Processor, 10.1 Inch Tablet with IPS FHD 1920x1200 Display, BT 5.0, Dual Band Wi-Fi, Dual Camera, 6000mAh, Type-C, Supports TF Card 512GB","https://m.media-amazon.com/images/I/71HkSxEsucL._AC_UL320_.jpg","https://www.amazon.com/dp/B0CFFFQZQJ","5.0","0","519.98","0.0","57","False","0"
"B0BYL6L7H5","Gateway Chromebook, 15.6"" HD, Intel Pentium N6000, Quad Core, 4GB RAM, 128GB Storage, 1MP Webcam, Chrome OS, Black, GCNP41524-BK","https://m.media-amazon.com/images/I/61Y-jhwSMpL._AC_UL320_.jpg","https://www.amazon.com/dp/B0BYL6L7H5","5.0","0","196.0","0.0","57","False","0"
"B0C279T3XH","Industrial Fanless Desktop Computer Core i5-7300U 2.6-3.5GHz Mini PC Preinstalled Windows 10 Pro 16GB RAM DDR4 512GB SSD, 2×HD, 2×RS232 COM, 4×USB 3.0, 4×USB 2.0, Auto Power On, Full Metal Case","https://m.media-amazon.com/images/I/61O121BqmrL._AC_UL320_.jpg","https://www.amazon.com/dp/B0C279T3XH","4.7","0","395.0","0.0","57","False","0"
"B0C992Z2KH","Lenovo N22 Business Laptop, 11.6"" HD Notebook, Intel Celeron N3050 Dual-Core, 4GB RAM, 128GB SSD, Webcam, Bluetooth, Windows 10 Pro (Renewed)","https://m.media-amazon.com/images/I/61ek5MSAHrL._AC_UL320_.jpg","https://www.amazon.com/dp/B0C992Z2KH","3.2","0","99.99","109.0","57","False","0"
"B0CC24H1HM","SGIN Laptop, 17 Inch Notebook, Windows 11 Laptops Computer with 8GB RAM 256GB SSD, IPS Full HD Display, Intel Celeron Quad-core Processor, Mini HDMI, Webcam, Wi-Fi, Expandable Storage 512GB TF","https://m.media-amazon.com/images/I/81Z0u2BIC1L._AC_UL320_.jpg","https://www.amazon.com/dp/B0CC24H1HM","5.0","0","399.99","459.99","57","False","0"
